Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,modularity_class
68625,1,1,2,2686176,6615328,9301504,9,0.2,0.31433,0.000005,35,911,21
17909,1,1,2,6615328,6615328,13230656,8,0.222222,0.339732,0.000005,35,910,21
38002,1,1,2,6615328,6615328,13230656,7,0.25,0.370408,0.000005,35,909,21
56721,1,1,2,6615328,6615328,13230656,6,0.285714,0.408333,0.000005,35,908,21
33784,1,1,2,6615328,6615328,13230656,5,0.333333,0.456667,0.000005,35,907,21
51575,1,1,2,6615328,6615328,13230656,4,0.4,0.520833,0.000005,35,906,21
78164,1,1,2,6615328,6615328,13230656,3,0.5,0.611111,0.000004,35,905,21
93853,1,1,2,6615328,6615328,13230656,2,0.666667,0.75,0.000003,35,904,21
76022,1,1,2,6615328,6615328,13230656,1,1,1,0.000002,35,903,21
19634,1,0,1,6615328,0,6615328,0,0,0,0,35,902,21
66897,0,1,1,0,6421783,6421783,15,0.125,0.221215,0,36,927,22
87520,1,1,2,6421783,6421783,12843566,14,0.133333,0.232254,0.000002,36,926,22
87615,1,1,2,6421783,6421783,12843566,13,0.142857,0.244626,0.000003,36,925,22
52483,1,1,2,6421783,6421783,12843566,12,0.153846,0.258601,0.000005,36,924,22
76267,1,1,2,6421783,6421783,12843566,11,0.166667,0.274534,0.000006,36,923,22
45383,1,1,2,6421783,6421783,12843566,10,0.181818,0.292897,0.000006,36,922,22
5110,1,1,2,6421783,6421783,12843566,9,0.2,0.31433,0.000007,36,921,22
62286,1,1,2,6421783,6421783,12843566,8,0.222222,0.339732,0.000007,36,920,22
81909,1,1,2,6421783,6421783,12843566,7,0.25,0.370408,0.000007,36,919,22
26650,1,1,2,6421783,6421783,12843566,6,0.285714,0.408333,0.000007,36,918,22
63119,1,1,2,6421783,6421783,12843566,5,0.333333,0.456667,0.000006,36,917,22
41122,1,1,2,6421783,6421783,12843566,4,0.4,0.520833,0.000006,36,916,22
54119,1,1,2,6421783,6421783,12843566,3,0.5,0.611111,0.000005,36,915,22
97966,1,1,2,6421783,1162767,7584550,2,0.666667,0.75,0.000003,36,914,22
950,2,1,3,4945900,6493011,11438911,17,0.106509,0.194558,0.000005,31,946,23
88357,1,1,2,6493011,6493011,12986022,16,0.112583,0.202788,0.000006,31,945,23
96627,1,1,2,6493011,6493011,12986022,15,0.119403,0.211854,0.000008,31,944,23
71881,2,1,3,9377445,6493011,15870456,14,0.127119,0.221899,0.000011,31,943,23
10608,2,1,3,10433998,6493011,16927009,13,0.135922,0.233105,0.000016,31,942,23
16272,1,1,2,6493011,6493011,12986022,12,0.146067,0.245702,0.000016,31,941,23
62981,1,1,2,6493011,6493011,12986022,11,0.157895,0.25999,0.000017,31,940,23
11695,1,1,2,6493011,6493011,12986022,10,0.171875,0.276371,0.000017,31,939,23
74486,1,1,2,6493011,6493011,12986022,9,0.188679,0.295397,0.000016,31,938,23
38258,1,1,2,6493011,6493011,12986022,8,0.209302,0.317857,0.000016,31,937,23
93492,1,1,2,6493011,6493011,12986022,7,0.235294,0.34494,0.000015,31,936,23
2466,1,1,2,6493011,6493011,12986022,6,0.269231,0.378571,0.000014,31,935,23
44313,1,1,2,6493011,6493011,12986022,5,0.315789,0.422222,0.000013,31,934,23
37630,1,1,2,6493011,6493011,12986022,4,0.384615,0.483333,0.000011,31,933,23
98242,1,1,2,6493011,6493011,12986022,3,0.5,0.583333,0.00001,31,932,23
15558,1,2,3,6493011,11192509,17685520,2,0.75,0.833333,0.000008,31,931,23
81278,1,0,1,6493011,0,6493011,0,0,0,0,31,930,23
14363,0,1,1,0,5972619,5972619,8,0.196078,0.298571,0,37,957,24
95594,1,1,2,5972619,5972619,11945238,7,0.219512,0.322487,0.000001,37,956,24
35300,1,1,2,5972619,5972619,11945238,6,0.25,0.352083,0.000002,37,955,24
1991,1,1,2,5972619,5972619,11945238,5,0.291667,0.390476,0.000003,37,954,24
82483,1,1,2,5972619,5972619,11945238,4,0.352941,0.444444,0.000003,37,953,24
63326,1,1,2,5972619,5972619,11945238,3,0.454545,0.533333,0.000003,37,952,24
70242,1,2,3,5972619,8473803,14446422,2,0.666667,0.75,0.000003,37,951,24
63810,1,2,3,5972619,10967727,16940346,1,1,1,0.000002,37,950,24
22306,1,0,1,5972619,0,5972619,0,0,0,0,37,949,24
21038,0,1,1,0,6352694,6352694,10,0.191176,0.279151,0,38,971,25
16863,1,1,2,6352694,6352694,12705388,9,0.218182,0.312136,0.000002,38,970,25
38558,1,1,2,6352694,6352694,12705388,8,0.255814,0.36829,0.000003,38,969,25
57768,1,3,4,6352694,10234569,16587263,7,0.3125,0.509286,0.000004,38,968,25
9810,1,1,2,6352694,6352694,12705388,6,0.285714,0.408333,0.000003,38,967,25
51713,1,1,2,6352694,6352694,12705388,5,0.333333,0.456667,0.000003,38,966,25
61936,1,1,2,6352694,6352694,12705388,4,0.4,0.520833,0.000003,38,965,25
68283,1,1,2,6352694,6352694,12705388,3,0.5,0.611111,0.000003,38,964,25
51673,1,1,2,6352694,6352694,12705388,2,0.666667,0.75,0.000002,38,963,25
65837,1,1,2,6352694,6352694,12705388,1,1,1,0.000001,38,962,25
26663,1,0,1,6352694,0,6352694,0,0,0,0,38,961,25
45741,0,1,1,0,7422956,7422956,24,0.084142,0.162537,0,4,974,26
44840,1,1,2,7422956,7422956,14845912,23,0.088339,0.172705,0.000003,4,973,26
15517,1,1,2,7422956,7422956,14845912,22,0.093023,0.188506,0.000006,4,972,26
86315,1,1,2,7422956,7422956,14845912,20,0.095238,0.179887,0.000013,4,432,26
46239,1,1,2,7422956,7422956,14845912,19,0.1,0.186723,0.000014,4,431,26
96888,1,1,2,7422956,7422956,14845912,18,0.105263,0.194173,0.000016,4,430,26
43458,1,1,2,7422956,7422956,14845912,17,0.111111,0.202327,0.000017,4,429,26
10997,1,1,2,7422956,7422956,14845912,16,0.117647,0.211296,0.000018,4,428,26
33473,1,1,2,7422956,7422956,14845912,15,0.125,0.221215,0.000019,4,427,26
32740,1,1,2,7422956,7422956,14845912,14,0.133333,0.232254,0.000019,4,426,26
9490,1,1,2,7422956,7422956,14845912,13,0.142857,0.244626,0.00002,4,425,26
56185,1,1,2,7422956,7422956,14845912,12,0.153846,0.258601,0.00002,4,424,26
32420,1,1,2,7422956,7422956,14845912,11,0.166667,0.274534,0.000019,4,423,26
77936,1,1,2,7422956,7422956,14845912,10,0.181818,0.292897,0.000019,4,422,26
78819,1,1,2,7422956,7422956,14845912,9,0.2,0.31433,0.000018,4,421,26
47111,1,1,2,7422956,7422956,14845912,8,0.222222,0.339732,0.000017,4,420,26
34947,1,1,2,7422956,7422956,14845912,7,0.25,0.370408,0.000016,4,419,26
55838,1,1,2,7422956,7422956,14845912,6,0.285714,0.408333,0.000014,4,418,26
13410,1,1,2,7422956,7422956,14845912,5,0.333333,0.456667,0.000013,4,417,26
95198,1,1,2,7422956,7422956,14845912,4,0.4,0.520833,0.000011,4,416,26
76344,1,1,2,7422956,7422956,14845912,3,0.5,0.611111,0.000008,4,415,26
23503,1,1,2,7422956,7422956,14845912,2,0.666667,0.75,0.000006,4,414,26
74586,1,1,2,7422956,7422956,14845912,1,1,1,0.000003,4,413,26
22963,1,0,1,7422956,0,7422956,0,0,0,0,4,412,26
44827,0,3,3,0,7632379,7632379,6,0.36,0.55,0,39,984,27
27662,1,1,2,5268988,5268988,10537976,5,0.333333,0.456667,0.000001,39,983,27
92734,1,1,2,5268988,5268988,10537976,4,0.4,0.520833,0.000001,39,982,27
63730,2,1,3,7315822,5268988,12584810,3,0.5,0.611111,0.000002,39,981,27
77073,1,1,2,5268988,5268988,10537976,2,0.666667,0.75,0.000001,39,980,27
33133,1,1,2,5268988,5268988,10537976,1,1,1,0.000001,39,979,27
43171,1,0,1,5268988,0,5268988,0,0,0,0,39,978,27
10560,0,1,1,0,7621775,7621775,22,0.091603,0.172534,0,31,986,28
16835,1,1,2,7621775,7621775,15243550,21,0.096639,0.183856,0.000003,31,985,28
58819,2,1,3,8745170,7621775,16366945,20,0.102326,0.201412,0.000019,31,810,28
55033,2,2,4,11662252,11027679,22689931,19,0.108808,0.240369,0.000024,31,809,28
86948,1,1,2,7621775,7621775,15243550,18,0.105263,0.194173,0.000023,31,808,28
31965,1,1,2,7621775,7621775,15243550,17,0.111111,0.202327,0.000024,31,807,28
69542,1,1,2,7621775,7621775,15243550,16,0.117647,0.211296,0.000024,31,806,28
74761,1,1,2,7621775,7621775,15243550,15,0.125,0.221215,0.000025,31,805,28
78808,1,1,2,7621775,7621775,15243550,14,0.133333,0.232254,0.000025,31,804,28
24306,1,1,2,7621775,7621775,15243550,13,0.142857,0.244626,0.000025,31,803,28
23199,1,1,2,7621775,7621775,15243550,12,0.153846,0.258601,0.000024,31,802,28
65145,1,1,2,7621775,7621775,15243550,11,0.166667,0.274534,0.000024,31,801,28
96091,1,1,2,7621775,7621775,15243550,10,0.181818,0.292897,0.000023,31,800,28
46638,2,1,3,10090215,7621775,17711990,9,0.2,0.31433,0.000024,31,799,28
50729,1,1,2,7621775,7621775,15243550,8,0.222222,0.339732,0.000022,31,798,28
90209,1,1,2,7621775,7621775,15243550,7,0.25,0.370408,0.00002,31,797,28
75622,1,1,2,7621775,7621775,15243550,6,0.285714,0.408333,0.000018,31,796,28
73215,1,1,2,7621775,7621775,15243550,5,0.333333,0.456667,0.000016,31,795,28
89274,1,1,2,7621775,7621775,15243550,4,0.4,0.520833,0.000013,31,794,28
64868,1,1,2,7621775,7621775,15243550,3,0.5,0.611111,0.00001,31,793,28
99007,1,1,2,7621775,7621775,15243550,2,0.666667,0.75,0.000007,31,792,28
77724,1,1,2,7621775,7621775,15243550,1,1,1,0.000004,31,791,28
46022,1,0,1,7621775,0,7621775,0,0,0,0,31,790,28
58107,0,1,1,0,6937925,6937925,9,0.188679,0.295397,0,28,997,29
95867,1,1,2,6937925,6937925,13875850,8,0.209302,0.317857,0.000001,28,996,29
98698,1,1,2,6937925,6937925,13875850,7,0.235294,0.34494,0.000002,28,995,29
67570,1,1,2,6937925,6937925,13875850,6,0.269231,0.378571,0.000003,28,994,29
32548,2,1,3,7317053,6937925,14254978,5,0.315789,0.422222,0.000004,28,993,29
55468,1,1,2,6937925,6937925,13875850,4,0.384615,0.483333,0.000004,28,992,29
4017,1,1,2,6937925,6937925,13875850,3,0.5,0.583333,0.000004,28,991,29
33174,1,2,3,6937925,10740284,17678209,2,0.75,0.833333,0.000003,28,990,29
81173,1,1,2,6937925,6937925,13875850,1,1,1,0.000001,28,989,29
48265,1,0,1,6937925,0,6937925,0,0,0,0,28,988,29
34989,1,1,2,340443,5806795,6147238,15,0.129032,0.223014,0.000002,40,1014,30
47569,1,1,2,5806795,5806795,11613590,14,0.138889,0.238993,0.000004,40,1013,30
54151,1,1,2,5806795,5806795,11613590,13,0.150538,0.262867,0.000005,40,1012,30
44075,2,2,4,7194650,6968735,14163385,12,0.164557,0.315632,0.000008,40,1011,30
55646,1,1,2,5806795,5806795,11613590,11,0.166667,0.274534,0.000008,40,1010,30
86023,1,1,2,5806795,5806795,11613590,10,0.181818,0.292897,0.000009,40,1009,30
65468,1,1,2,5806795,5806795,11613590,9,0.2,0.31433,0.000009,40,1008,30
70267,1,1,2,5806795,5806795,11613590,8,0.222222,0.339732,0.000009,40,1007,30
93794,1,1,2,5806795,5806795,11613590,7,0.25,0.370408,0.000009,40,1006,30
98765,1,1,2,5806795,5806795,11613590,6,0.285714,0.408333,0.000008,40,1005,30
75873,1,1,2,5806795,5806795,11613590,5,0.333333,0.456667,0.000008,40,1004,30
57428,1,1,2,5806795,5806795,11613590,4,0.4,0.520833,0.000007,40,1003,30
55403,1,1,2,5806795,5806795,11613590,3,0.5,0.611111,0.000005,40,1002,30
21474,1,1,2,5806795,5806795,11613590,2,0.666667,0.75,0.000004,40,1001,30
47698,1,1,2,5806795,5806795,11613590,1,1,1,0.000002,40,1000,30
82632,1,0,1,5806795,0,5806795,0,0,0,0,40,999,30
21697,0,1,1,0,6738027,6738027,17,0.111111,0.202327,0,41,1032,31
31137,1,1,2,6738027,6738027,13476054,16,0.117647,0.211296,0.000002,41,1031,31
57938,1,1,2,6738027,6738027,13476054,15,0.125,0.221215,0.000004,41,1030,31
41703,3,1,4,13835977,6738027,20574004,14,0.133333,0.232254,0.000011,41,1029,31
46047,1,1,2,6738027,6738027,13476054,13,0.142857,0.244626,0.000011,41,1028,31
74994,1,1,2,6738027,6738027,13476054,12,0.153846,0.258601,0.000012,41,1027,31
23866,1,1,2,6738027,6738027,13476054,11,0.166667,0.274534,0.000012,41,1026,31
91137,1,1,2,6738027,6738027,13476054,10,0.181818,0.292897,0.000013,41,1025,31
12080,1,1,2,6738027,6738027,13476054,9,0.2,0.31433,0.000012,41,1024,31
67573,1,1,2,6738027,6738027,13476054,8,0.222222,0.339732,0.000012,41,1023,31
21941,1,1,2,6738027,6738027,13476054,7,0.25,0.370408,0.000011,41,1022,31
76094,1,1,2,6738027,6738027,13476054,6,0.285714,0.408333,0.000011,41,1021,31
78341,1,1,2,6738027,6738027,13476054,5,0.333333,0.456667,0.000009,41,1020,31
81126,1,1,2,6738027,6738027,13476054,4,0.4,0.520833,0.000008,41,1019,31
2720,1,1,2,6738027,6738027,13476054,3,0.5,0.611111,0.000006,41,1018,31
12602,1,1,2,6738027,6738027,13476054,2,0.666667,0.75,0.000005,41,1017,31
39850,1,1,2,6738027,6738027,13476054,1,1,1,0.000002,41,1016,31
12122,1,0,1,6738027,0,6738027,0,0,0,0,41,1015,31
13911,0,1,1,0,7525659,7525659,17,0.111111,0.202327,0,42,1050,32
92420,1,1,2,7525659,7525659,15051318,16,0.117647,0.211296,0.000002,42,1049,32
31871,1,1,2,7525659,7525659,15051318,15,0.125,0.221215,0.000004,42,1048,32
861,1,1,2,7525659,7525659,15051318,14,0.133333,0.232254,0.000005,42,1047,32
56503,1,1,2,7525659,7525659,15051318,13,0.142857,0.244626,0.000007,42,1046,32
12445,1,1,2,7525659,7525659,15051318,12,0.153846,0.258601,0.000008,42,1045,32
97343,1,1,2,7525659,7525659,15051318,11,0.166667,0.274534,0.000008,42,1044,32
12363,1,1,2,7525659,7525659,15051318,10,0.181818,0.292897,0.000009,42,1043,32
60363,1,1,2,7525659,7525659,15051318,9,0.2,0.31433,0.000009,42,1042,32
29297,1,1,2,7525659,7525659,15051318,8,0.222222,0.339732,0.000009,42,1041,32
27522,1,1,2,7525659,7525659,15051318,7,0.25,0.370408,0.000009,42,1040,32
59201,1,1,2,7525659,7525659,15051318,6,0.285714,0.408333,0.000008,42,1039,32
38897,1,1,2,7525659,7525659,15051318,5,0.333333,0.456667,0.000008,42,1038,32
24193,1,1,2,7525659,7525659,15051318,4,0.4,0.520833,0.000007,42,1037,32
31031,1,1,2,7525659,7525659,15051318,3,0.5,0.611111,0.000005,42,1036,32
51196,1,1,2,7525659,7525659,15051318,2,0.666667,0.75,0.000004,42,1035,32
92222,1,1,2,7525659,7525659,15051318,1,1,1,0.000002,42,1034,32
78300,1,0,1,7525659,0,7525659,0,0,0,0,42,1033,32
3508,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1053,19
28046,19,2,21,6247468,6224600,12472068,8,0.25641,0.421786,0.000024,31,1052,19
13772,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1054,19
75661,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1055,19
46526,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1056,19
34227,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1057,19
3714,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1058,19
2658,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1059,19
8221,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1060,19
23177,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1061,19
6847,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1062,19
70416,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1063,19
67248,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1064,19
93447,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1065,19
45366,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1066,19
91907,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1067,19
89933,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1068,19
48369,0,1,1,0,328814,328814,9,0.22,0.332937,0,31,1069,19
26481,0,1,1,0,328815,328815,9,0.22,0.332937,0,31,1070,19
82518,0,1,1,0,328815,328815,9,0.22,0.332937,0,31,1071,19
87410,0,1,1,0,222031,222031,1,1,1,0,2,1072,211
90946,23,0,23,5106732,0,5106732,0,0,0,0,2,493,211
63097,0,1,1,0,222031,222031,1,1,1,0,2,1073,211
66494,0,1,1,0,222031,222031,1,1,1,0,2,1074,211
18860,0,1,1,0,222031,222031,1,1,1,0,2,1075,211
77175,0,1,1,0,222032,222032,1,1,1,0,2,1076,211
20337,0,2,2,0,683061,683061,1,1,1,0,2,1078,211
91453,0,1,1,0,222032,222032,1,1,1,0,2,1079,211
50842,0,1,1,0,222032,222032,1,1,1,0,2,1080,211
92791,0,1,1,0,222032,222032,1,1,1,0,2,1081,211
13618,0,1,1,0,222032,222032,1,1,1,0,2,1082,211
54048,0,1,1,0,222032,222032,1,1,1,0,2,1083,211
83487,0,1,1,0,222032,222032,1,1,1,0,2,1084,211
23289,0,1,1,0,222032,222032,1,1,1,0,2,1085,211
1133,0,1,1,0,222032,222032,1,1,1,0,2,1086,211
24249,0,1,1,0,222032,222032,1,1,1,0,2,1087,211
82454,0,1,1,0,222032,222032,1,1,1,0,2,1088,211
23803,0,1,1,0,222032,222032,1,1,1,0,2,1089,211
19584,0,1,1,0,222032,222032,1,1,1,0,2,1090,211
67950,0,1,1,0,222032,222032,1,1,1,0,2,1091,211
34685,0,1,1,0,222032,222032,1,1,1,0,2,1092,211
98981,0,1,1,0,222032,222032,1,1,1,0,2,1093,211
17988,0,1,1,0,222032,222032,1,1,1,0,2,1094,211
185,0,1,1,0,518689,518689,1,1,1,0,0,1095,121
6477,16,0,16,9789343,0,9789343,0,0,0,0,0,161,121
58026,0,1,1,0,518689,518689,1,1,1,0,0,1096,121
73371,0,1,1,0,518689,518689,1,1,1,0,0,1097,121
64845,0,1,1,0,518689,518689,1,1,1,0,0,1098,121
58869,0,1,1,0,518689,518689,1,1,1,0,0,1099,121
78041,0,1,1,0,518689,518689,1,1,1,0,0,1100,121
8400,0,1,1,0,518689,518689,1,1,1,0,0,1101,121
3361,0,1,1,0,518689,518689,1,1,1,0,0,1102,121
94130,0,1,1,0,518689,518689,1,1,1,0,0,1103,121
47205,0,1,1,0,518689,518689,1,1,1,0,0,1104,121
23636,0,1,1,0,518689,518689,1,1,1,0,0,1105,121
19626,0,1,1,0,518689,518689,1,1,1,0,0,1106,121
46307,0,1,1,0,518690,518690,1,1,1,0,0,1107,121
26783,0,1,1,0,518690,518690,1,1,1,0,0,1108,121
77238,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1109,311
61346,25,1,26,11445775,1797531,13243306,2,0.666667,0.75,0.000008,0,152,311
33443,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1110,311
38007,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1111,311
23784,0,2,2,0,3371813,3371813,3,0.555556,0.666667,0,0,1114,311
46627,0,2,2,0,4337894,4337894,3,0.571429,0.708333,0,0,1116,311
88916,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1117,311
86756,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1118,311
64716,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1119,311
84051,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1120,311
82508,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1121,311
61286,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1122,311
99179,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1123,311
20814,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1124,311
19682,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1125,311
52890,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1126,311
53113,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1127,311
98174,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1128,311
53589,0,1,1,0,288350,288350,3,0.5,0.611111,0,0,1129,311
20451,1,1,2,2722773,288350,3011123,3,0.5,0.611111,0,0,1130,311
19833,0,1,1,0,288351,288351,3,0.5,0.611111,0,0,1131,311
33427,0,1,1,0,288351,288351,3,0.5,0.611111,0,0,1132,311
7181,0,1,1,0,288351,288351,3,0.5,0.611111,0,0,1133,311
92983,0,1,1,0,288351,288351,3,0.5,0.611111,0,0,1134,311
68789,0,1,1,0,1342478,1342478,1,1,1,0,27,1136,11
18165,6,0,6,11124975,0,11124975,0,0,0,0,27,1135,11
21067,0,2,2,0,1557978,1557978,2,0.75,0.833333,0,27,1139,11
65809,0,1,1,0,1342478,1342478,1,1,1,0,27,1140,11
83145,0,1,1,0,1342479,1342479,1,1,1,0,27,1141,11
25563,0,1,1,0,652281,652281,1,1,1,0,43,1143,387
9987,12,0,12,8037497,0,8037497,0,0,0,0,43,1142,387
86657,0,1,1,0,652281,652281,1,1,1,0,43,1144,387
78922,0,1,1,0,652281,652281,1,1,1,0,43,1145,387
91710,0,1,1,0,652281,652281,1,1,1,0,43,1146,387
98646,0,1,1,0,652281,652281,1,1,1,0,43,1147,387
70703,0,1,1,0,652281,652281,1,1,1,0,43,1148,387
87579,0,1,1,0,652281,652281,1,1,1,0,43,1149,387
4387,0,1,1,0,652281,652281,1,1,1,0,43,1150,387
89776,0,1,1,0,652281,652281,1,1,1,0,43,1151,387
5908,0,1,1,0,652281,652281,1,1,1,0,43,1152,387
43528,0,1,1,0,652282,652282,1,1,1,0,43,1153,387
76945,0,1,1,0,335914,335914,1,1,1,0,44,1155,326
59470,23,0,23,7726033,0,7726033,0,0,0,0,44,1154,326
64186,0,1,1,0,335914,335914,1,1,1,0,44,1156,326
863,0,1,1,0,335914,335914,1,1,1,0,44,1157,326
49822,0,1,1,0,335914,335914,1,1,1,0,44,1158,326
19706,0,1,1,0,335914,335914,1,1,1,0,44,1159,326
21777,0,1,1,0,335914,335914,1,1,1,0,44,1160,326
38586,1,1,2,1588697,335914,1924611,1,1,1,0,44,1161,326
65014,0,1,1,0,335914,335914,1,1,1,0,44,1162,326
4862,0,1,1,0,335914,335914,1,1,1,0,44,1163,326
65944,0,1,1,0,335914,335914,1,1,1,0,44,1164,326
10011,0,1,1,0,335914,335914,1,1,1,0,44,1165,326
1916,0,1,1,0,335914,335914,1,1,1,0,44,1166,326
37651,0,1,1,0,335915,335915,1,1,1,0,44,1167,326
91064,0,1,1,0,335915,335915,1,1,1,0,44,1168,326
49879,0,1,1,0,335915,335915,1,1,1,0,44,1169,326
88336,0,1,1,0,335915,335915,1,1,1,0,44,1170,326
77247,0,1,1,0,335915,335915,1,1,1,0,44,1171,326
13183,0,1,1,0,335915,335915,1,1,1,0,44,1172,326
11647,0,1,1,0,335915,335915,1,1,1,0,44,1173,326
46359,0,1,1,0,335915,335915,1,1,1,0,44,1174,326
41405,0,1,1,0,335915,335915,1,1,1,0,44,1175,326
26097,0,1,1,0,335915,335915,1,1,1,0,44,1176,326
69397,0,1,1,0,335915,335915,1,1,1,0,44,1177,326
35866,0,1,1,0,335248,335248,1,1,1,0,45,1179,303
35270,22,0,22,7375472,0,7375472,0,0,0,0,45,1178,303
38833,0,1,1,0,335248,335248,1,1,1,0,45,1180,303
10607,0,1,1,0,335248,335248,1,1,1,0,45,1181,303
27119,0,1,1,0,335248,335248,1,1,1,0,45,1182,303
15486,0,1,1,0,335248,335248,1,1,1,0,45,1183,303
45257,0,1,1,0,335248,335248,1,1,1,0,45,1184,303
51984,0,1,1,0,335249,335249,1,1,1,0,45,1185,303
55321,0,1,1,0,335249,335249,1,1,1,0,45,1186,303
25847,0,1,1,0,335249,335249,1,1,1,0,45,1187,303
74350,0,1,1,0,335249,335249,1,1,1,0,45,1188,303
45645,0,1,1,0,335249,335249,1,1,1,0,45,1189,303
26144,0,1,1,0,335249,335249,1,1,1,0,45,1190,303
195,0,1,1,0,335249,335249,1,1,1,0,45,1191,303
67040,0,1,1,0,335249,335249,1,1,1,0,45,1192,303
10681,0,1,1,0,335249,335249,1,1,1,0,45,1193,303
67565,0,1,1,0,335249,335249,1,1,1,0,45,1194,303
91877,0,1,1,0,335249,335249,1,1,1,0,45,1195,303
41461,1,1,2,2686717,335249,3021966,1,1,1,0,45,1196,303
68821,0,1,1,0,335249,335249,1,1,1,0,45,1197,303
80604,0,1,1,0,335249,335249,1,1,1,0,45,1198,303
75203,0,1,1,0,335249,335249,1,1,1,0,45,1199,303
80621,0,1,1,0,335249,335249,1,1,1,0,45,1200,303
14648,0,1,1,0,422087,422087,1,1,1,0,46,1202,288
3329,14,0,14,5909223,0,5909223,0,0,0,0,46,1201,288
33004,0,1,1,0,422087,422087,1,1,1,0,46,1203,288
83005,0,1,1,0,422087,422087,1,1,1,0,46,1204,288
91170,0,1,1,0,422087,422087,1,1,1,0,46,1205,288
90598,0,2,2,0,3369171,3369171,2,0.75,0.833333,0,46,1208,288
45283,0,1,1,0,422087,422087,1,1,1,0,46,1209,288
99667,0,1,1,0,422087,422087,1,1,1,0,46,1210,288
43452,0,1,1,0,422087,422087,1,1,1,0,46,1211,288
4089,0,1,1,0,422087,422087,1,1,1,0,46,1212,288
54477,0,1,1,0,422088,422088,1,1,1,0,46,1213,288
43041,0,1,1,0,422088,422088,1,1,1,0,46,1214,288
56477,0,1,1,0,422088,422088,1,1,1,0,46,1215,288
95692,1,1,2,4689476,422088,5111564,1,1,1,0,46,1216,288
34586,0,1,1,0,422088,422088,1,1,1,0,46,1217,288
5927,0,1,1,0,671096,671096,1,1,1,0,47,1219,33
78494,11,0,11,7382060,0,7382060,0,0,0,0,47,1218,33
26735,0,1,1,0,671096,671096,1,1,1,0,47,1220,33
91357,0,1,1,0,671096,671096,1,1,1,0,47,1221,33
2855,0,1,1,0,671096,671096,1,1,1,0,47,1222,33
5964,0,1,1,0,671096,671096,1,1,1,0,47,1223,33
97813,0,1,1,0,671096,671096,1,1,1,0,47,1224,33
59819,0,1,1,0,671096,671096,1,1,1,0,47,1225,33
14528,0,1,1,0,671097,671097,1,1,1,0,47,1226,33
2289,0,1,1,0,671097,671097,1,1,1,0,47,1227,33
86267,0,1,1,0,671097,671097,1,1,1,0,47,1228,33
88642,0,1,1,0,671097,671097,1,1,1,0,47,1229,33
8130,0,1,1,0,525626,525626,1,1,1,0,13,1230,221
14943,14,0,14,7358775,0,7358775,0,0,0,0,13,339,221
19621,0,1,1,0,525626,525626,1,1,1,0,13,1231,221
42723,1,1,2,1269134,525627,1794761,1,1,1,0,13,1232,221
79857,0,1,1,0,525627,525627,1,1,1,0,13,1233,221
60514,0,1,1,0,525627,525627,1,1,1,0,13,1234,221
44454,0,1,1,0,525627,525627,1,1,1,0,13,1235,221
60370,0,1,1,0,525627,525627,1,1,1,0,13,1236,221
2064,0,1,1,0,525627,525627,1,1,1,0,13,1237,221
62418,0,1,1,0,525627,525627,1,1,1,0,13,1238,221
11340,0,1,1,0,525627,525627,1,1,1,0,13,1239,221
27771,0,2,2,0,1603301,1603301,1,1,1,0,13,1241,221
18220,0,1,1,0,525627,525627,1,1,1,0,13,1242,221
74485,0,1,1,0,525627,525627,1,1,1,0,13,1243,221
6709,0,1,1,0,268781,268781,1,1,1,0,48,1245,313
83988,24,0,24,6450762,0,6450762,0,0,0,0,48,1244,313
